x,y,noisy_x,noisy_y,x_neuron,y_neuron,pattern_str,state_count,is_collision,pattern_idx
-101.53846153846153,-101.53846153846153,-101.53846153846153,-101.53846153846153,2,2,x2_y2,4,True,24
-107.6923076923077,-95.38461538461539,-107.6923076923077,-95.38461538461539,2,4,x2_y4,4,True,25
-107.6923076923077,-89.23076923076923,-107.6923076923077,-89.23076923076923,2,4,x2_y4,4,True,25
-101.53846153846153,-95.38461538461539,-101.53846153846153,-95.38461538461539,2,4,x2_y4,4,True,25
-101.53846153846153,-89.23076923076923,-101.53846153846153,-89.23076923076923,2,4,x2_y4,4,True,25
-107.6923076923077,-83.07692307692307,-107.6923076923077,-83.07692307692307,2,5,x2_y5,4,True,26
-107.6923076923077,-76.92307692307692,-107.6923076923077,-76.92307692307692,2,5,x2_y5,4,True,26
-101.53846153846153,-83.07692307692307,-101.53846153846153,-83.07692307692307,2,5,x2_y5,4,True,26
-101.53846153846153,-76.92307692307692,-101.53846153846153,-76.92307692307692,2,5,x2_y5,4,True,26
-107.6923076923077,-70.76923076923077,-107.6923076923077,-70.76923076923077,2,6,x2_y6,4,True,27
-107.6923076923077,-64.61538461538461,-107.6923076923077,-64.61538461538461,2,6,x2_y6,4,True,27
-101.53846153846153,-70.76923076923077,-101.53846153846153,-70.76923076923077,2,6,x2_y6,4,True,27
-101.53846153846153,-64.61538461538461,-101.53846153846153,-64.61538461538461,2,6,x2_y6,4,True,27
-107.6923076923077,-58.46153846153846,-107.6923076923077,-58.46153846153846,2,7,x2_y7,4,True,28
-107.6923076923077,-52.30769230769231,-107.6923076923077,-52.30769230769231,2,7,x2_y7,4,True,28
-101.53846153846153,-58.46153846153846,-101.53846153846153,-58.46153846153846,2,7,x2_y7,4,True,28
-101.53846153846153,-52.30769230769231,-101.53846153846153,-52.30769230769231,2,7,x2_y7,4,True,28
-107.6923076923077,-46.153846153846146,-107.6923076923077,-46.153846153846146,2,8,x2_y8,2,True,29
-101.53846153846153,-46.153846153846146,-101.53846153846153,-46.153846153846146,2,8,x2_y8,2,True,29
-107.6923076923077,-40.0,-107.6923076923077,-40.0,2,9,x2_y9,4,True,30
-107.6923076923077,-33.84615384615384,-107.6923076923077,-33.84615384615384,2,9,x2_y9,4,True,30
-101.53846153846153,-40.0,-101.53846153846153,-40.0,2,9,x2_y9,4,True,30
-101.53846153846153,-33.84615384615384,-101.53846153846153,-33.84615384615384,2,9,x2_y9,4,True,30
-107.6923076923077,-27.692307692307693,-107.6923076923077,-27.692307692307693,2,10,x2_y10,4,True,31
-107.6923076923077,-21.538461538461533,-107.6923076923077,-21.538461538461533,2,10,x2_y10,4,True,31
-101.53846153846153,-27.692307692307693,-101.53846153846153,-27.692307692307693,2,10,x2_y10,4,True,31
-101.53846153846153,-21.538461538461533,-101.53846153846153,-21.538461538461533,2,10,x2_y10,4,True,31
-107.6923076923077,-15.384615384615373,-107.6923076923077,-15.384615384615373,2,11,x2_y11,2,True,32
-101.53846153846153,-15.384615384615373,-101.53846153846153,-15.384615384615373,2,11,x2_y11,2,True,32
-107.6923076923077,-9.230769230769226,-107.6923076923077,-9.230769230769226,2,12,x2_y12,4,True,33
-107.6923076923077,-3.076923076923066,-107.6923076923077,-3.076923076923066,2,12,x2_y12,4,True,33
-101.53846153846153,-9.230769230769226,-101.53846153846153,-9.230769230769226,2,12,x2_y12,4,True,33
-101.53846153846153,-3.076923076923066,-101.53846153846153,-3.076923076923066,2,12,x2_y12,4,True,33
-107.6923076923077,3.07692307692308,-107.6923076923077,3.07692307692308,2,13,x2_y13,4,True,34
-107.6923076923077,9.230769230769226,-107.6923076923077,9.230769230769226,2,13,x2_y13,4,True,34
-101.53846153846153,3.07692307692308,-101.53846153846153,3.07692307692308,2,13,x2_y13,4,True,34
-101.53846153846153,9.230769230769226,-101.53846153846153,9.230769230769226,2,13,x2_y13,4,True,34
-107.6923076923077,15.384615384615387,-107.6923076923077,15.384615384615387,2,14,x2_y14,2,True,35
-101.53846153846153,15.384615384615387,-101.53846153846153,15.384615384615387,2,14,x2_y14,2,True,35
-107.6923076923077,21.538461538461547,-107.6923076923077,21.538461538461547,2,15,x2_y15,4,True,36
-107.6923076923077,27.692307692307708,-107.6923076923077,27.692307692307708,2,15,x2_y15,4,True,36
-101.53846153846153,21.538461538461547,-101.53846153846153,21.538461538461547,2,15,x2_y15,4,True,36
-101.53846153846153,27.692307692307708,-101.53846153846153,27.692307692307708,2,15,x2_y15,4,True,36
-107.6923076923077,33.84615384615387,-107.6923076923077,33.84615384615387,2,16,x2_y16,4,True,37
-107.6923076923077,40.0,-107.6923076923077,40.0,2,16,x2_y16,4,True,37
-101.53846153846153,33.84615384615387,-101.53846153846153,33.84615384615387,2,16,x2_y16,4,True,37
-101.53846153846153,40.0,-101.53846153846153,40.0,2,16,x2_y16,4,True,37
-107.6923076923077,46.15384615384616,-107.6923076923077,46.15384615384616,2,17,x2_y17,4,True,38
-107.6923076923077,52.30769230769232,-107.6923076923077,52.30769230769232,2,17,x2_y17,4,True,38
-101.53846153846153,46.15384615384616,-101.53846153846153,46.15384615384616,2,17,x2_y17,4,True,38
-101.53846153846153,52.30769230769232,-101.53846153846153,52.30769230769232,2,17,x2_y17,4,True,38
-107.6923076923077,58.46153846153848,-107.6923076923077,58.46153846153848,2,18,x2_y18,2,True,39
-101.53846153846153,58.46153846153848,-101.53846153846153,58.46153846153848,2,18,x2_y18,2,True,39
-107.6923076923077,64.61538461538461,-107.6923076923077,64.61538461538461,2,19,x2_y19,4,True,40
-107.6923076923077,70.76923076923077,-107.6923076923077,70.76923076923077,2,19,x2_y19,4,True,40
-101.53846153846153,64.61538461538461,-101.53846153846153,64.61538461538461,2,19,x2_y19,4,True,40
-101.53846153846153,70.76923076923077,-101.53846153846153,70.76923076923077,2,19,x2_y19,4,True,40
-107.6923076923077,76.92307692307693,-107.6923076923077,76.92307692307693,2,20,x2_y20,4,True,41
-107.6923076923077,83.0769230769231,-107.6923076923077,83.0769230769231,2,20,x2_y20,4,True,41
-101.53846153846153,76.92307692307693,-101.53846153846153,76.92307692307693,2,20,x2_y20,4,True,41
-101.53846153846153,83.0769230769231,-101.53846153846153,83.0769230769231,2,20,x2_y20,4,True,41
-107.6923076923077,89.23076923076925,-107.6923076923077,89.23076923076925,2,21,x2_y21,4,True,42
-107.6923076923077,95.38461538461539,-107.6923076923077,95.38461538461539,2,21,x2_y21,4,True,42
-101.53846153846153,89.23076923076925,-101.53846153846153,89.23076923076925,2,21,x2_y21,4,True,42
-101.53846153846153,95.38461538461539,-101.53846153846153,95.38461538461539,2,21,x2_y21,4,True,42
-107.6923076923077,101.53846153846155,-107.6923076923077,101.53846153846155,2,22,x2_y22,4,True,43
-107.6923076923077,107.69230769230771,-107.6923076923077,107.69230769230771,2,22,x2_y22,4,True,43
-101.53846153846153,101.53846153846155,-101.53846153846153,101.53846153846155,2,22,x2_y22,4,True,43
-101.53846153846153,107.69230769230771,-101.53846153846153,107.69230769230771,2,22,x2_y22,4,True,43
-107.6923076923077,113.84615384615387,-107.6923076923077,113.84615384615387,2,23,x2_y23,2,True,44
-101.53846153846153,113.84615384615387,-101.53846153846153,113.84615384615387,2,23,x2_y23,2,True,44
-107.6923076923077,120.0,-107.6923076923077,120.0,2,24,x2_y24,2,True,45
-101.53846153846153,120.0,-101.53846153846153,120.0,2,24,x2_y24,2,True,45
-95.38461538461539,-120.0,-95.38461538461539,-120.0,4,0,x4_y0,4,True,46
-95.38461538461539,-113.84615384615384,-95.38461538461539,-113.84615384615384,4,0,x4_y0,4,True,46
-89.23076923076923,-120.0,-89.23076923076923,-120.0,4,0,x4_y0,4,True,46
-89.23076923076923,-113.84615384615384,-89.23076923076923,-113.84615384615384,4,0,x4_y0,4,True,46
-95.38461538461539,-107.6923076923077,-95.38461538461539,-107.6923076923077,4,2,x4_y2,4,True,47
-95.38461538461539,-101.53846153846153,-95.38461538461539,-101.53846153846153,4,2,x4_y2,4,True,47
-89.23076923076923,-107.6923076923077,-89.23076923076923,-107.6923076923077,4,2,x4_y2,4,True,47
-89.23076923076923,-101.53846153846153,-89.23076923076923,-101.53846153846153,4,2,x4_y2,4,True,47
-95.38461538461539,-95.38461538461539,-95.38461538461539,-95.38461538461539,4,4,x4_y4,4,True,48
-95.38461538461539,-89.23076923076923,-95.38461538461539,-89.23076923076923,4,4,x4_y4,4,True,48
-89.23076923076923,-95.38461538461539,-89.23076923076923,-95.38461538461539,4,4,x4_y4,4,True,48
-89.23076923076923,-89.23076923076923,-89.23076923076923,-89.23076923076923,4,4,x4_y4,4,True,48
-95.38461538461539,-83.07692307692307,-95.38461538461539,-83.07692307692307,4,5,x4_y5,4,True,49
-95.38461538461539,-76.92307692307692,-95.38461538461539,-76.92307692307692,4,5,x4_y5,4,True,49
-89.23076923076923,-83.07692307692307,-89.23076923076923,-83.07692307692307,4,5,x4_y5,4,True,49
-89.23076923076923,-76.92307692307692,-89.23076923076923,-76.92307692307692,4,5,x4_y5,4,True,49
-95.38461538461539,-70.76923076923077,-95.38461538461539,-70.76923076923077,4,6,x4_y6,4,True,50
-95.38461538461539,-64.61538461538461,-95.38461538461539,-64.61538461538461,4,6,x4_y6,4,True,50
-89.23076923076923,-70.76923076923077,-89.23076923076923,-70.76923076923077,4,6,x4_y6,4,True,50
-89.23076923076923,-64.61538461538461,-89.23076923076923,-64.61538461538461,4,6,x4_y6,4,True,50
-95.38461538461539,-58.46153846153846,-95.38461538461539,-58.46153846153846,4,7,x4_y7,4,True,51
-95.38461538461539,-52.30769230769231,-95.38461538461539,-52.30769230769231,4,7,x4_y7,4,True,51
-89.23076923076923,-58.46153846153846,-89.23076923076923,-58.46153846153846,4,7,x4_y7,4,True,51
-89.23076923076923,-52.30769230769231,-89.23076923076923,-52.30769230769231,4,7,x4_y7,4,True,51
-95.38461538461539,-46.153846153846146,-95.38461538461539,-46.153846153846146,4,8,x4_y8,2,True,52
-89.23076923076923,-46.153846153846146,-89.23076923076923,-46.153846153846146,4,8,x4_y8,2,True,52
-95.38461538461539,-40.0,-95.38461538461539,-40.0,4,9,x4_y9,4,True,53
-95.38461538461539,-33.84615384615384,-95.38461538461539,-33.84615384615384,4,9,x4_y9,4,True,53
-89.23076923076923,-40.0,-89.23076923076923,-40.0,4,9,x4_y9,4,True,53
-89.23076923076923,-33.84615384615384,-89.23076923076923,-33.84615384615384,4,9,x4_y9,4,True,53
-95.38461538461539,-27.692307692307693,-95.38461538461539,-27.692307692307693,4,10,x4_y10,4,True,54
-95.38461538461539,-21.538461538461533,-95.38461538461539,-21.538461538461533,4,10,x4_y10,4,True,54
-89.23076923076923,-27.692307692307693,-89.23076923076923,-27.692307692307693,4,10,x4_y10,4,True,54
-89.23076923076923,-21.538461538461533,-89.23076923076923,-21.538461538461533,4,10,x4_y10,4,True,54
-95.38461538461539,-15.384615384615373,-95.38461538461539,-15.384615384615373,4,11,x4_y11,2,True,55
-89.23076923076923,-15.384615384615373,-89.23076923076923,-15.384615384615373,4,11,x4_y11,2,True,55
-95.38461538461539,-9.230769230769226,-95.38461538461539,-9.230769230769226,4,12,x4_y12,4,True,56
-95.38461538461539,-3.076923076923066,-95.38461538461539,-3.076923076923066,4,12,x4_y12,4,True,56
-89.23076923076923,-9.230769230769226,-89.23076923076923,-9.230769230769226,4,12,x4_y12,4,True,56
-89.23076923076923,-3.076923076923066,-89.23076923076923,-3.076923076923066,4,12,x4_y12,4,True,56
-95.38461538461539,3.07692307692308,-95.38461538461539,3.07692307692308,4,13,x4_y13,4,True,57
-95.38461538461539,9.230769230769226,-95.38461538461539,9.230769230769226,4,13,x4_y13,4,True,57
-89.23076923076923,3.07692307692308,-89.23076923076923,3.07692307692308,4,13,x4_y13,4,True,57
-89.23076923076923,9.230769230769226,-89.23076923076923,9.230769230769226,4,13,x4_y13,4,True,57
-95.38461538461539,15.384615384615387,-95.38461538461539,15.384615384615387,4,14,x4_y14,2,True,58
-89.23076923076923,15.384615384615387,-89.23076923076923,15.384615384615387,4,14,x4_y14,2,True,58
-95.38461538461539,21.538461538461547,-95.38461538461539,21.538461538461547,4,15,x4_y15,4,True,59
-95.38461538461539,27.692307692307708,-95.38461538461539,27.692307692307708,4,15,x4_y15,4,True,59
-89.23076923076923,21.538461538461547,-89.23076923076923,21.538461538461547,4,15,x4_y15,4,True,59
-89.23076923076923,27.692307692307708,-89.23076923076923,27.692307692307708,4,15,x4_y15,4,True,59
-95.38461538461539,33.84615384615387,-95.38461538461539,33.84615384615387,4,16,x4_y16,4,True,60
-95.38461538461539,40.0,-95.38461538461539,40.0,4,16,x4_y16,4,True,60
-89.23076923076923,33.84615384615387,-89.23076923076923,33.84615384615387,4,16,x4_y16,4,True,60
-89.23076923076923,40.0,-89.23076923076923,40.0,4,16,x4_y16,4,True,60
-95.38461538461539,46.15384615384616,-95.38461538461539,46.15384615384616,4,17,x4_y17,4,True,61
-95.38461538461539,52.30769230769232,-95.38461538461539,52.30769230769232,4,17,x4_y17,4,True,61
-89.23076923076923,46.15384615384616,-89.23076923076923,46.15384615384616,4,17,x4_y17,4,True,61
-89.23076923076923,52.30769230769232,-89.23076923076923,52.30769230769232,4,17,x4_y17,4,True,61
-95.38461538461539,58.46153846153848,-95.38461538461539,58.46153846153848,4,18,x4_y18,2,True,62
-89.23076923076923,58.46153846153848,-89.23076923076923,58.46153846153848,4,18,x4_y18,2,True,62
-95.38461538461539,64.61538461538461,-95.38461538461539,64.61538461538461,4,19,x4_y19,4,True,63
-95.38461538461539,70.76923076923077,-95.38461538461539,70.76923076923077,4,19,x4_y19,4,True,63
-89.23076923076923,64.61538461538461,-89.23076923076923,64.61538461538461,4,19,x4_y19,4,True,63
-89.23076923076923,70.76923076923077,-89.23076923076923,70.76923076923077,4,19,x4_y19,4,True,63
-95.38461538461539,76.92307692307693,-95.38461538461539,76.92307692307693,4,20,x4_y20,4,True,64
-95.38461538461539,83.0769230769231,-95.38461538461539,83.0769230769231,4,20,x4_y20,4,True,64
-89.23076923076923,76.92307692307693,-89.23076923076923,76.92307692307693,4,20,x4_y20,4,True,64
-89.23076923076923,83.0769230769231,-89.23076923076923,83.0769230769231,4,20,x4_y20,4,True,64
-95.38461538461539,89.23076923076925,-95.38461538461539,89.23076923076925,4,21,x4_y21,4,True,65
-95.38461538461539,95.38461538461539,-95.38461538461539,95.38461538461539,4,21,x4_y21,4,True,65
-89.23076923076923,89.23076923076925,-89.23076923076923,89.23076923076925,4,21,x4_y21,4,True,65
-89.23076923076923,95.38461538461539,-89.23076923076923,95.38461538461539,4,21,x4_y21,4,True,65
-95.38461538461539,101.53846153846155,-95.38461538461539,101.53846153846155,4,22,x4_y22,4,True,66
-95.38461538461539,107.69230769230771,-95.38461538461539,107.69230769230771,4,22,x4_y22,4,True,66
-89.23076923076923,101.53846153846155,-89.23076923076923,101.53846153846155,4,22,x4_y22,4,True,66
-89.23076923076923,107.69230769230771,-89.23076923076923,107.69230769230771,4,22,x4_y22,4,True,66
-95.38461538461539,113.84615384615387,-95.38461538461539,113.84615384615387,4,23,x4_y23,2,True,67
-89.23076923076923,113.84615384615387,-89.23076923076923,113.84615384615387,4,23,x4_y23,2,True,67
-95.38461538461539,120.0,-95.38461538461539,120.0,4,24,x4_y24,2,True,68
-89.23076923076923,120.0,-89.23076923076923,120.0,4,24,x4_y24,2,True,68
-83.07692307692307,-120.0,-83.07692307692307,-120.0,5,0,x5_y0,4,True,69
-83.07692307692307,-113.84615384615384,-83.07692307692307,-113.84615384615384,5,0,x5_y0,4,True,69
-76.92307692307692,-120.0,-76.92307692307692,-120.0,5,0,x5_y0,4,True,69
-76.92307692307692,-113.84615384615384,-76.92307692307692,-113.84615384615384,5,0,x5_y0,4,True,69
-83.07692307692307,-107.6923076923077,-83.07692307692307,-107.6923076923077,5,2,x5_y2,4,True,70
-83.07692307692307,-101.53846153846153,-83.07692307692307,-101.53846153846153,5,2,x5_y2,4,True,70
-76.92307692307692,-107.6923076923077,-76.92307692307692,-107.6923076923077,5,2,x5_y2,4,True,70
-76.92307692307692,-101.53846153846153,-76.92307692307692,-101.53846153846153,5,2,x5_y2,4,True,70
-83.07692307692307,-95.38461538461539,-83.07692307692307,-95.38461538461539,5,4,x5_y4,4,True,71
-83.07692307692307,-89.23076923076923,-83.07692307692307,-89.23076923076923,5,4,x5_y4,4,True,71
-76.92307692307692,-95.38461538461539,-76.92307692307692,-95.38461538461539,5,4,x5_y4,4,True,71
-76.92307692307692,-89.23076923076923,-76.92307692307692,-89.23076923076923,5,4,x5_y4,4,True,71
-83.07692307692307,-83.07692307692307,-83.07692307692307,-83.07692307692307,5,5,x5_y5,4,True,72
-83.07692307692307,-76.92307692307692,-83.07692307692307,-76.92307692307692,5,5,x5_y5,4,True,72
-76.92307692307692,-83.07692307692307,-76.92307692307692,-83.07692307692307,5,5,x5_y5,4,True,72
-76.92307692307692,-76.92307692307692,-76.92307692307692,-76.92307692307692,5,5,x5_y5,4,True,72
-83.07692307692307,-70.76923076923077,-83.07692307692307,-70.76923076923077,5,6,x5_y6,4,True,73
-83.07692307692307,-64.61538461538461,-83.07692307692307,-64.61538461538461,5,6,x5_y6,4,True,73
-76.92307692307692,-70.76923076923077,-76.92307692307692,-70.76923076923077,5,6,x5_y6,4,True,73
-76.92307692307692,-64.61538461538461,-76.92307692307692,-64.61538461538461,5,6,x5_y6,4,True,73
-83.07692307692307,-58.46153846153846,-83.07692307692307,-58.46153846153846,5,7,x5_y7,4,True,74
-83.07692307692307,-52.30769230769231,-83.07692307692307,-52.30769230769231,5,7,x5_y7,4,True,74
-76.92307692307692,-58.46153846153846,-76.92307692307692,-58.46153846153846,5,7,x5_y7,4,True,74
-76.92307692307692,-52.30769230769231,-76.92307692307692,-52.30769230769231,5,7,x5_y7,4,True,74
-83.07692307692307,-46.153846153846146,-83.07692307692307,-46.153846153846146,5,8,x5_y8,2,True,75
-76.92307692307692,-46.153846153846146,-76.92307692307692,-46.153846153846146,5,8,x5_y8,2,True,75
-83.07692307692307,-40.0,-83.07692307692307,-40.0,5,9,x5_y9,4,True,76
-83.07692307692307,-33.84615384615384,-83.07692307692307,-33.84615384615384,5,9,x5_y9,4,True,76
-76.92307692307692,-40.0,-76.92307692307692,-40.0,5,9,x5_y9,4,True,76
-76.92307692307692,-33.84615384615384,-76.92307692307692,-33.84615384615384,5,9,x5_y9,4,True,76
-83.07692307692307,-27.692307692307693,-83.07692307692307,-27.692307692307693,5,10,x5_y10,4,True,77
-83.07692307692307,-21.538461538461533,-83.07692307692307,-21.538461538461533,5,10,x5_y10,4,True,77
-76.92307692307692,-27.692307692307693,-76.92307692307692,-27.692307692307693,5,10,x5_y10,4,True,77
-76.92307692307692,-21.538461538461533,-76.92307692307692,-21.538461538461533,5,10,x5_y10,4,True,77
-83.07692307692307,-15.384615384615373,-83.07692307692307,-15.384615384615373,5,11,x5_y11,2,True,78
-76.92307692307692,-15.384615384615373,-76.92307692307692,-15.384615384615373,5,11,x5_y11,2,True,78
-83.07692307692307,-9.230769230769226,-83.07692307692307,-9.230769230769226,5,12,x5_y12,4,True,79
-83.07692307692307,-3.076923076923066,-83.07692307692307,-3.076923076923066,5,12,x5_y12,4,True,79
-76.92307692307692,-9.230769230769226,-76.92307692307692,-9.230769230769226,5,12,x5_y12,4,True,79
-76.92307692307692,-3.076923076923066,-76.92307692307692,-3.076923076923066,5,12,x5_y12,4,True,79
-83.07692307692307,3.07692307692308,-83.07692307692307,3.07692307692308,5,13,x5_y13,4,True,80
-83.07692307692307,9.230769230769226,-83.07692307692307,9.230769230769226,5,13,x5_y13,4,True,80
-76.92307692307692,3.07692307692308,-76.92307692307692,3.07692307692308,5,13,x5_y13,4,True,80
-76.92307692307692,9.230769230769226,-76.92307692307692,9.230769230769226,5,13,x5_y13,4,True,80
-83.07692307692307,15.384615384615387,-83.07692307692307,15.384615384615387,5,14,x5_y14,2,True,81
-76.92307692307692,15.384615384615387,-76.92307692307692,15.384615384615387,5,14,x5_y14,2,True,81
-83.07692307692307,21.538461538461547,-83.07692307692307,21.538461538461547,5,15,x5_y15,4,True,82
-83.07692307692307,27.692307692307708,-83.07692307692307,27.692307692307708,5,15,x5_y15,4,True,82
-76.92307692307692,21.538461538461547,-76.92307692307692,21.538461538461547,5,15,x5_y15,4,True,82
-76.92307692307692,27.692307692307708,-76.92307692307692,27.692307692307708,5,15,x5_y15,4,True,82
-83.07692307692307,33.84615384615387,-83.07692307692307,33.84615384615387,5,16,x5_y16,4,True,83
-83.07692307692307,40.0,-83.07692307692307,40.0,5,16,x5_y16,4,True,83
-76.92307692307692,33.84615384615387,-76.92307692307692,33.84615384615387,5,16,x5_y16,4,True,83
-76.92307692307692,40.0,-76.92307692307692,40.0,5,16,x5_y16,4,True,83
-83.07692307692307,46.15384615384616,-83.07692307692307,46.15384615384616,5,17,x5_y17,4,True,84
-83.07692307692307,52.30769230769232,-83.07692307692307,52.30769230769232,5,17,x5_y17,4,True,84
-76.92307692307692,46.15384615384616,-76.92307692307692,46.15384615384616,5,17,x5_y17,4,True,84
-76.92307692307692,52.30769230769232,-76.92307692307692,52.30769230769232,5,17,x5_y17,4,True,84
-83.07692307692307,58.46153846153848,-83.07692307692307,58.46153846153848,5,18,x5_y18,2,True,85
-76.92307692307692,58.46153846153848,-76.92307692307692,58.46153846153848,5,18,x5_y18,2,True,85
-83.07692307692307,64.61538461538461,-83.07692307692307,64.61538461538461,5,19,x5_y19,4,True,86
-83.07692307692307,70.76923076923077,-83.07692307692307,70.76923076923077,5,19,x5_y19,4,True,86
-76.92307692307692,64.61538461538461,-76.92307692307692,64.61538461538461,5,19,x5_y19,4,True,86
-76.92307692307692,70.76923076923077,-76.92307692307692,70.76923076923077,5,19,x5_y19,4,True,86
-83.07692307692307,76.92307692307693,-83.07692307692307,76.92307692307693,5,20,x5_y20,4,True,87
-83.07692307692307,83.0769230769231,-83.07692307692307,83.0769230769231,5,20,x5_y20,4,True,87
-76.92307692307692,76.92307692307693,-76.92307692307692,76.92307692307693,5,20,x5_y20,4,True,87
-76.92307692307692,83.0769230769231,-76.92307692307692,83.0769230769231,5,20,x5_y20,4,True,87
-83.07692307692307,89.23076923076925,-83.07692307692307,89.23076923076925,5,21,x5_y21,4,True,88
-83.07692307692307,95.38461538461539,-83.07692307692307,95.38461538461539,5,21,x5_y21,4,True,88
-76.92307692307692,89.23076923076925,-76.92307692307692,89.23076923076925,5,21,x5_y21,4,True,88
-76.92307692307692,95.38461538461539,-76.92307692307692,95.38461538461539,5,21,x5_y21,4,True,88
-83.07692307692307,101.53846153846155,-83.07692307692307,101.53846153846155,5,22,x5_y22,4,True,89
-83.07692307692307,107.69230769230771,-83.07692307692307,107.69230769230771,5,22,x5_y22,4,True,89
-76.92307692307692,101.53846153846155,-76.92307692307692,101.53846153846155,5,22,x5_y22,4,True,89
-76.92307692307692,107.69230769230771,-76.92307692307692,107.69230769230771,5,22,x5_y22,4,True,89
-83.07692307692307,113.84615384615387,-83.07692307692307,113.84615384615387,5,23,x5_y23,2,True,90
-76.92307692307692,113.84615384615387,-76.92307692307692,113.84615384615387,5,23,x5_y23,2,True,90
-83.07692307692307,120.0,-83.07692307692307,120.0,5,24,x5_y24,2,True,91
-76.92307692307692,120.0,-76.92307692307692,120.0,5,24,x5_y24,2,True,91
-70.76923076923077,-120.0,-70.76923076923077,-120.0,6,0,x6_y0,4,True,92
-70.76923076923077,-113.84615384615384,-70.76923076923077,-113.84615384615384,6,0,x6_y0,4,True,92
-64.61538461538461,-120.0,-64.61538461538461,-120.0,6,0,x6_y0,4,True,92
-64.61538461538461,-113.84615384615384,-64.61538461538461,-113.84615384615384,6,0,x6_y0,4,True,92
-70.76923076923077,-107.6923076923077,-70.76923076923077,-107.6923076923077,6,2,x6_y2,4,True,93
-70.76923076923077,-101.53846153846153,-70.76923076923077,-101.53846153846153,6,2,x6_y2,4,True,93
-64.61538461538461,-107.6923076923077,-64.61538461538461,-107.6923076923077,6,2,x6_y2,4,True,93
-64.61538461538461,-101.53846153846153,-64.61538461538461,-101.53846153846153,6,2,x6_y2,4,True,93
-70.76923076923077,-95.38461538461539,-70.76923076923077,-95.38461538461539,6,4,x6_y4,4,True,94
-70.76923076923077,-89.23076923076923,-70.76923076923077,-89.23076923076923,6,4,x6_y4,4,True,94
-64.61538461538461,-95.38461538461539,-64.61538461538461,-95.38461538461539,6,4,x6_y4,4,True,94
-64.61538461538461,-89.23076923076923,-64.61538461538461,-89.23076923076923,6,4,x6_y4,4,True,94
-70.76923076923077,-83.07692307692307,-70.76923076923077,-83.07692307692307,6,5,x6_y5,4,True,95
-70.76923076923077,-76.92307692307692,-70.76923076923077,-76.92307692307692,6,5,x6_y5,4,True,95
-64.61538461538461,-83.07692307692307,-64.61538461538461,-83.07692307692307,6,5,x6_y5,4,True,95
-64.61538461538461,-76.92307692307692,-64.61538461538461,-76.92307692307692,6,5,x6_y5,4,True,95
-70.76923076923077,-70.76923076923077,-70.76923076923077,-70.76923076923077,6,6,x6_y6,4,True,96
-70.76923076923077,-64.61538461538461,-70.76923076923077,-64.61538461538461,6,6,x6_y6,4,True,96
-64.61538461538461,-70.76923076923077,-64.61538461538461,-70.76923076923077,6,6,x6_y6,4,True,96
-64.61538461538461,-64.61538461538461,-64.61538461538461,-64.61538461538461,6,6,x6_y6,4,True,96
-70.76923076923077,-58.46153846153846,-70.76923076923077,-58.46153846153846,6,7,x6_y7,4,True,97
-70.76923076923077,-52.30769230769231,-70.76923076923077,-52.30769230769231,6,7,x6_y7,4,True,97
-64.61538461538461,-58.46153846153846,-64.61538461538461,-58.46153846153846,6,7,x6_y7,4,True,97
-64.61538461538461,-52.30769230769231,-64.61538461538461,-52.30769230769231,6,7,x6_y7,4,True,97
-70.76923076923077,-46.153846153846146,-70.76923076923077,-46.153846153846146,6,8,x6_y8,2,True,98
-64.61538461538461,-46.153846153846146,-64.61538461538461,-46.153846153846146,6,8,x6_y8,2,True,98
-70.76923076923077,-40.0,-70.76923076923077,-40.0,6,9,x6_y9,4,True,99
-70.76923076923077,-33.84615384615384,-70.76923076923077,-33.84615384615384,6,9,x6_y9,4,True,99
-64.61538461538461,-40.0,-64.61538461538461,-40.0,6,9,x6_y9,4,True,99
-64.61538461538461,-33.84615384615384,-64.61538461538461,-33.84615384615384,6,9,x6_y9,4,True,99
-70.76923076923077,-27.692307692307693,-70.76923076923077,-27.692307692307693,6,10,x6_y10,4,True,100
-70.76923076923077,-21.538461538461533,-70.76923076923077,-21.538461538461533,6,10,x6_y10,4,True,100
-64.61538461538461,-27.692307692307693,-64.61538461538461,-27.692307692307693,6,10,x6_y10,4,True,100
-64.61538461538461,-21.538461538461533,-64.61538461538461,-21.538461538461533,6,10,x6_y10,4,True,100
-70.76923076923077,-15.384615384615373,-70.76923076923077,-15.384615384615373,6,11,x6_y11,2,True,101
-64.61538461538461,-15.384615384615373,-64.61538461538461,-15.384615384615373,6,11,x6_y11,2,True,101
-70.76923076923077,-9.230769230769226,-70.76923076923077,-9.230769230769226,6,12,x6_y12,4,True,102
-70.76923076923077,-3.076923076923066,-70.76923076923077,-3.076923076923066,6,12,x6_y12,4,True,102
-64.61538461538461,-9.230769230769226,-64.61538461538461,-9.230769230769226,6,12,x6_y12,4,True,102
-64.61538461538461,-3.076923076923066,-64.61538461538461,-3.076923076923066,6,12,x6_y12,4,True,102
-70.76923076923077,3.07692307692308,-70.76923076923077,3.07692307692308,6,13,x6_y13,4,True,103
-70.76923076923077,9.230769230769226,-70.76923076923077,9.230769230769226,6,13,x6_y13,4,True,103
-64.61538461538461,3.07692307692308,-64.61538461538461,3.07692307692308,6,13,x6_y13,4,True,103
-64.61538461538461,9.230769230769226,-64.61538461538461,9.230769230769226,6,13,x6_y13,4,True,103
